temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,ingested_at
6.2,6.2,100.0,0.3,0.0,202.0,9.3,18.5,1013.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.9,6.9,100.0,0.2,0.0,219.0,9.3,20.4,1013.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.4,7.3,99.0,0.1,0.0,232.0,9.3,20.4,1013.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.1,7.5,96.0,0.1,0.0,237.0,11.1,22.2,1014.0,2.0,7.0,2025-12-13 09:38:49.740769+00:00
8.5,7.4,93.0,0.0,0.0,241.0,11.1,22.2,1014.3,3.0,7.0,2025-12-13 09:38:49.740769+00:00
8.9,7.7,92.0,0.0,0.0,242.0,11.1,22.2,1014.7,4.0,4.0,2025-12-13 09:38:49.740769+00:00
9.0,7.8,92.0,0.0,0.0,237.0,9.3,20.4,1015.0,4.0,4.0,2025-12-13 09:38:49.740769+00:00
8.4,7.6,95.0,0.0,0.0,226.0,9.3,16.7,1015.3,1.0,4.0,2025-12-13 09:38:49.740769+00:00
7.7,7.7,100.0,0.0,0.0,226.0,9.3,16.7,1015.7,0.0,4.0,2025-12-13 09:38:49.740769+00:00
7.3,7.3,100.0,0.0,0.0,222.0,9.3,16.7,1015.9,0.0,4.0,2025-12-13 09:38:49.740769+00:00
7.1,7.1,100.0,0.0,0.0,223.0,9.3,14.8,1016.3,0.0,3.0,2025-12-13 09:38:49.740769+00:00
6.7,6.7,100.0,0.0,0.0,221.0,9.3,14.8,1016.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
6.4,6.4,100.0,0.0,0.0,217.0,9.3,14.8,1016.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
5.8,5.8,100.0,0.0,0.0,204.0,9.3,14.8,1016.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
5.5,5.5,100.0,0.0,0.0,198.0,11.1,14.8,1017.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
5.2,5.2,100.0,0.0,0.0,196.0,11.1,16.7,1017.3,0.0,2.0,2025-12-13 09:38:49.740769+00:00
4.8,4.8,100.0,0.0,0.0,189.0,11.1,16.7,1017.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
4.5,4.5,100.0,0.0,0.0,182.0,11.1,16.7,1017.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
4.4,4.4,100.0,0.0,0.0,177.0,11.1,18.5,1017.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
4.6,4.6,100.0,0.0,0.0,174.0,11.1,16.7,1017.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
4.5,4.5,100.0,0.0,0.0,174.0,11.1,18.5,1017.3,0.0,2.0,2025-12-13 09:38:49.740769+00:00
4.6,4.5,99.0,0.0,0.0,172.0,13.0,20.4,1017.2,0.0,3.0,2025-12-13 09:38:49.740769+00:00
5.0,4.9,99.0,0.0,0.0,172.0,13.0,20.4,1017.2,8.0,3.0,2025-12-13 09:38:49.740769+00:00
5.6,5.3,98.0,0.0,0.0,173.0,13.0,22.2,1017.2,15.0,3.0,2025-12-13 09:38:49.740769+00:00
6.8,5.7,93.0,0.0,0.0,174.0,13.0,24.1,1017.0,20.0,3.0,2025-12-13 09:38:49.740769+00:00
8.6,6.4,86.0,0.0,0.0,175.0,11.1,22.2,1016.7,27.0,3.0,2025-12-13 09:38:49.740769+00:00
9.8,6.3,79.0,0.0,0.0,176.0,13.0,24.1,1016.2,28.0,3.0,2025-12-13 09:38:49.740769+00:00
10.6,6.4,75.0,0.0,0.0,177.0,14.8,25.9,1015.6,32.0,3.0,2025-12-13 09:38:49.740769+00:00
11.1,6.4,73.0,0.0,0.0,177.0,14.8,27.8,1015.2,33.0,3.0,2025-12-13 09:38:49.740769+00:00
11.2,6.1,71.0,0.0,0.0,177.0,14.8,27.8,1015.0,30.0,3.0,2025-12-13 09:38:49.740769+00:00
10.7,6.3,74.0,0.0,0.0,177.0,14.8,25.9,1014.7,22.0,3.0,2025-12-13 09:38:49.740769+00:00
9.6,6.5,81.0,0.0,0.0,169.0,13.0,25.9,1014.2,8.0,3.0,2025-12-13 09:38:49.740769+00:00
8.9,6.9,87.0,0.0,0.0,174.0,14.8,24.1,1013.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
8.6,6.6,87.0,0.0,0.0,177.0,14.8,25.9,1013.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
8.4,6.5,88.0,0.0,0.0,182.0,14.8,25.9,1013.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
8.3,6.4,88.0,0.0,0.0,186.0,14.8,25.9,1012.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.9,6.2,89.0,0.0,0.0,189.0,14.8,24.1,1012.7,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.9,6.2,89.0,0.0,0.0,193.0,14.8,22.2,1012.2,0.0,3.0,2025-12-13 09:38:49.740769+00:00
7.5,5.8,89.0,0.0,0.0,194.0,14.8,22.2,1012.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.5,5.5,87.0,0.0,0.0,195.0,14.8,22.2,1012.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.2,5.0,86.0,0.0,0.0,194.0,14.8,22.2,1012.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
6.9,4.9,87.0,0.0,0.0,193.0,14.8,22.2,1011.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
6.9,4.6,85.0,0.0,0.0,193.0,14.8,24.1,1011.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
6.8,4.5,85.0,0.0,0.0,195.0,14.8,24.1,1011.3,0.0,2.0,2025-12-13 09:38:49.740769+00:00
6.8,4.5,85.0,0.0,0.0,198.0,16.7,25.9,1011.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.2,4.7,84.0,0.0,0.0,199.0,16.7,25.9,1011.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
7.9,4.8,81.0,0.0,0.0,202.0,16.7,27.8,1011.0,13.0,2.0,2025-12-13 09:38:49.740769+00:00
9.3,5.1,75.0,0.0,0.0,205.0,16.7,27.8,1011.0,24.0,2.0,2025-12-13 09:38:49.740769+00:00
10.9,5.4,69.0,0.0,0.0,209.0,16.7,29.6,1010.9,32.0,2.0,2025-12-13 09:38:49.740769+00:00
12.2,7.1,71.0,0.0,0.0,212.0,14.8,29.6,1010.5,38.0,2.0,2025-12-13 09:38:49.740769+00:00
13.7,7.5,66.0,0.0,0.0,215.0,14.8,29.6,1010.3,37.0,2.0,2025-12-13 09:38:49.740769+00:00
14.7,7.5,62.0,0.0,0.0,217.0,14.8,29.6,1010.2,38.0,3.0,2025-12-13 09:38:49.740769+00:00
15.3,7.6,60.0,0.0,0.0,221.0,14.8,29.6,1010.2,37.0,3.0,2025-12-13 09:38:49.740769+00:00
15.3,7.3,59.0,0.0,0.0,225.0,14.8,29.6,1010.2,33.0,3.0,2025-12-13 09:38:49.740769+00:00
14.9,7.4,61.0,0.0,0.0,227.0,14.8,29.6,1010.3,24.0,3.0,2025-12-13 09:38:49.740769+00:00
13.8,7.6,66.0,0.0,0.0,222.0,13.0,24.1,1010.4,10.0,3.0,2025-12-13 09:38:49.740769+00:00
12.9,7.8,71.0,0.0,0.0,223.0,14.8,24.1,1010.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
12.1,7.6,74.0,0.0,0.0,220.0,14.8,24.1,1011.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.8,7.7,76.0,0.0,0.0,217.0,14.8,24.1,1011.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.5,7.8,78.0,0.0,0.0,218.0,13.0,24.1,1011.7,0.0,2.0,2025-12-13 09:38:49.740769+00:00
11.1,8.0,81.0,0.0,0.0,216.0,13.0,22.2,1011.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.7,8.3,85.0,0.0,0.0,216.0,13.0,20.4,1012.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.5,8.3,86.0,0.0,0.0,216.0,11.1,20.4,1012.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.3,8.4,88.0,0.0,0.0,213.0,11.1,18.5,1012.1,0.0,3.0,2025-12-13 09:38:49.740769+00:00
10.2,8.5,89.0,0.0,0.0,214.0,11.1,18.5,1011.9,0.0,4.0,2025-12-13 09:38:49.740769+00:00
10.0,8.4,90.0,0.0,0.0,215.0,11.1,16.7,1011.7,0.0,4.0,2025-12-13 09:38:49.740769+00:00
9.8,8.6,92.0,0.0,0.0,210.0,9.3,16.7,1011.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.9,8.7,92.0,0.1,0.0,202.0,9.3,14.8,1011.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.8,8.9,94.0,0.1,0.0,194.0,9.3,16.7,1011.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.8,8.9,94.0,0.1,0.0,176.0,9.3,14.8,1010.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.8,8.9,94.0,0.2,0.0,167.0,9.3,16.7,1010.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.9,8.8,93.0,0.2,0.0,157.0,9.3,16.7,1010.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.1,8.5,90.0,0.2,0.0,151.0,7.4,16.7,1009.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
10.7,9.8,94.0,0.4,0.0,155.0,5.5,14.8,1009.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.0,9.7,92.0,0.0,0.0,147.0,7.4,14.8,1009.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
11.4,9.7,89.0,0.0,0.0,128.0,5.5,14.8,1008.6,1.0,7.0,2025-12-13 09:38:49.740769+00:00
11.4,10.0,91.0,0.0,0.0,104.0,5.5,14.8,1008.1,3.0,4.0,2025-12-13 09:38:49.740769+00:00
11.3,9.6,89.0,0.1,0.0,77.0,7.4,14.8,1007.9,3.0,4.0,2025-12-13 09:38:49.740769+00:00
10.9,9.5,91.0,0.1,0.0,54.0,7.4,14.8,1007.9,1.0,4.0,2025-12-13 09:38:49.740769+00:00
10.1,9.8,98.0,0.1,0.0,58.0,9.3,18.5,1008.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.9,9.6,98.0,0.2,0.0,56.0,11.1,20.4,1008.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.6,8.8,95.0,0.2,0.0,52.0,11.1,22.2,1008.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.3,8.5,95.0,0.3,0.0,48.0,13.0,24.1,1009.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.4,8.2,92.0,0.3,0.0,43.0,13.0,24.1,1009.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
9.1,8.0,93.0,0.3,0.0,46.0,14.8,27.8,1010.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.9,8.1,95.0,0.3,0.0,45.0,14.8,27.8,1011.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.4,7.8,96.0,0.4,0.0,50.0,14.8,29.6,1011.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.1,7.3,95.0,0.5,0.0,52.0,16.7,31.5,1012.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.8,7.0,95.0,0.5,0.0,56.0,16.7,31.5,1013.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.6,6.5,93.0,0.7,0.0,58.0,16.7,33.3,1013.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.4,6.2,92.0,0.6,0.0,60.0,18.5,33.3,1014.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.8,5.7,93.0,0.3,0.0,57.0,18.5,35.2,1014.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.6,5.2,91.0,0.3,0.0,63.0,18.5,33.3,1015.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.5,5.3,92.0,0.3,0.0,69.0,16.7,33.3,1015.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.2,5.2,93.0,0.7,0.0,72.0,16.7,33.3,1016.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.1,4.9,92.0,0.8,0.0,79.0,16.7,31.5,1017.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.8,4.8,93.0,0.8,0.0,85.0,16.7,33.3,1017.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.7,4.7,93.0,0.7,0.0,89.0,16.7,33.3,1017.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.5,4.5,93.0,0.7,0.0,92.0,18.5,33.3,1017.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.5,4.3,92.0,0.6,0.0,95.0,18.5,35.2,1016.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.4,4.2,92.0,0.4,0.0,96.0,18.5,33.3,1016.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.4,4.0,91.0,0.4,0.0,96.0,18.5,35.2,1015.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.5,4.1,91.0,0.4,0.0,97.0,18.5,35.2,1015.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.3,4.1,92.0,0.4,0.0,99.0,18.5,35.2,1015.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.2,4.2,93.0,0.5,0.0,99.0,18.5,35.2,1015.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.1,4.2,94.0,0.5,0.0,98.0,18.5,35.2,1014.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.2,4.2,93.0,0.7,0.0,101.0,16.7,33.3,1014.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.3,4.3,93.0,0.7,0.0,104.0,16.7,33.3,1013.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.5,4.5,93.0,0.5,0.0,105.0,14.8,31.5,1012.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.4,4.7,95.0,0.7,0.0,108.0,14.8,29.6,1012.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.4,5.0,97.0,0.6,0.0,110.0,13.0,29.6,1011.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.4,5.3,99.0,0.5,0.0,112.0,13.0,27.8,1010.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.5,5.4,99.0,0.4,0.0,114.0,13.0,27.8,1009.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.6,5.5,99.0,0.3,0.0,117.0,11.1,24.1,1009.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.7,5.6,99.0,0.2,0.0,122.0,11.1,24.1,1008.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.8,5.5,98.0,0.0,0.0,124.0,11.1,20.4,1007.9,0.0,4.0,2025-12-13 09:38:49.740769+00:00
5.8,5.8,100.0,0.1,0.0,131.0,9.3,18.5,1007.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.1,6.1,100.0,0.1,0.0,140.0,7.4,16.7,1007.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.4,6.4,100.0,0.0,0.0,152.0,7.4,14.8,1006.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.7,6.6,99.0,0.0,0.0,165.0,7.4,14.8,1006.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.1,6.8,98.0,0.0,0.0,186.0,5.5,14.8,1005.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.2,7.9,98.0,0.1,0.0,231.0,5.5,14.8,1005.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.7,7.9,95.0,0.1,0.0,258.0,7.4,16.7,1005.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.7,8.1,96.0,0.1,0.0,272.0,9.3,18.5,1004.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.5,8.2,98.0,0.3,0.0,290.0,9.3,20.4,1004.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
8.1,8.1,100.0,0.3,0.0,307.0,11.1,20.4,1004.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.6,7.6,100.0,0.4,0.0,317.0,11.1,22.2,1004.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
7.3,7.3,100.0,0.4,0.0,323.0,11.1,24.1,1004.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.9,6.9,100.0,0.5,0.0,322.0,11.1,24.1,1004.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.7,6.3,97.0,0.5,0.0,324.0,13.0,25.9,1004.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.3,5.9,97.0,0.5,0.0,328.0,13.0,25.9,1004.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
6.1,5.5,96.0,0.4,0.0,325.0,13.0,25.9,1005.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
5.6,5.2,97.0,0.3,0.0,325.0,11.1,25.9,1005.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.7,4.4,98.0,0.3,0.0,321.0,11.1,22.2,1005.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.4,4.3,99.0,0.2,0.0,313.0,11.1,22.2,1005.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.1,3.8,98.0,0.0,0.0,305.0,11.1,22.2,1005.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.8,3.5,98.0,0.0,0.0,290.0,11.1,20.4,1005.0,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.5,3.1,97.0,0.0,0.0,280.0,11.1,20.4,1004.6,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.3,2.7,96.0,0.0,0.0,271.0,11.1,20.4,1004.3,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.2,2.6,96.0,0.0,0.0,271.0,9.3,18.5,1004.4,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.0,2.4,96.0,0.0,0.0,268.0,9.3,18.5,1004.3,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.0,2.6,97.0,0.0,0.0,266.0,9.3,18.5,1004.4,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.1,2.5,96.0,0.0,0.0,266.0,9.3,20.4,1004.3,2.0,7.0,2025-12-13 09:38:49.740769+00:00
3.3,2.7,96.0,0.1,0.0,272.0,11.1,20.4,1004.4,3.0,7.0,2025-12-13 09:38:49.740769+00:00
3.6,2.9,95.0,0.0,0.0,280.0,11.1,22.2,1004.6,4.0,7.0,2025-12-13 09:38:49.740769+00:00
3.8,3.1,95.0,0.0,0.0,290.0,9.3,20.4,1004.8,2.0,7.0,2025-12-13 09:38:49.740769+00:00
4.1,2.9,92.0,0.0,0.0,303.0,11.1,22.2,1005.0,3.0,7.0,2025-12-13 09:38:49.740769+00:00
4.3,2.8,90.0,0.2,0.0,312.0,11.1,24.1,1005.4,5.0,7.0,2025-12-13 09:38:49.740769+00:00
4.2,2.6,89.0,0.2,0.0,315.0,13.0,25.9,1006.1,6.0,7.0,2025-12-13 09:38:49.740769+00:00
4.1,2.3,88.0,0.2,0.0,311.0,13.0,27.8,1006.8,6.0,7.0,2025-12-13 09:38:49.740769+00:00
3.9,2.3,89.0,0.2,0.0,311.0,14.8,27.8,1007.8,6.0,7.0,2025-12-13 09:38:49.740769+00:00
3.2,2.0,92.0,0.2,0.0,313.0,13.0,25.9,1008.5,3.0,7.0,2025-12-13 09:38:49.740769+00:00
3.2,2.0,92.0,0.0,0.0,308.0,14.8,27.8,1009.7,0.0,2.0,2025-12-13 09:38:49.740769+00:00
3.1,1.9,92.0,0.0,0.0,304.0,14.8,27.8,1011.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
2.8,1.8,93.0,0.0,0.0,303.0,14.8,27.8,1012.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
2.3,1.3,93.0,0.0,0.0,297.0,14.8,27.8,1012.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
2.0,1.0,93.0,0.0,0.0,288.0,14.8,27.8,1013.6,0.0,1.0,2025-12-13 09:38:49.740769+00:00
1.6,0.7,94.0,0.0,0.0,286.0,14.8,25.9,1014.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.5,0.6,94.0,0.0,0.0,279.0,14.8,27.8,1014.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.3,0.4,94.0,0.0,0.0,272.0,14.8,27.8,1014.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.2,0.3,94.0,0.0,0.0,267.0,14.8,27.8,1014.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.2,0.3,94.0,0.0,0.0,263.0,14.8,27.8,1014.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.4,0.2,92.0,0.0,0.0,259.0,16.7,29.6,1014.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.5,0.3,92.0,0.0,0.0,258.0,16.7,29.6,1014.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
1.8,0.3,90.0,0.0,0.0,257.0,16.7,31.5,1014.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
2.1,0.8,91.0,0.0,0.0,256.0,16.7,31.5,1014.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
2.4,0.9,90.0,0.0,0.0,255.0,16.7,33.3,1015.0,2.0,3.0,2025-12-13 09:38:49.740769+00:00
2.7,1.2,90.0,0.0,0.0,254.0,16.7,33.3,1015.0,4.0,3.0,2025-12-13 09:38:49.740769+00:00
3.3,1.3,87.0,0.0,0.0,255.0,16.7,33.3,1015.1,5.0,4.0,2025-12-13 09:38:49.740769+00:00
3.8,1.7,86.0,0.0,0.0,254.0,16.7,35.2,1015.8,5.0,7.0,2025-12-13 09:38:49.740769+00:00
4.4,1.8,83.0,0.0,0.0,256.0,18.5,37.0,1015.4,3.0,7.0,2025-12-13 09:38:49.740769+00:00
4.7,1.9,82.0,0.0,0.0,255.0,18.5,37.0,1014.9,2.0,7.0,2025-12-13 09:38:49.740769+00:00
4.9,1.9,81.0,0.0,0.0,253.0,18.5,37.0,1014.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.9,1.9,81.0,0.2,0.0,247.0,16.7,35.2,1013.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.8,2.0,82.0,0.2,0.0,241.0,14.8,33.3,1013.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.3,2.3,87.0,0.0,0.0,235.0,16.7,29.6,1013.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.4,2.4,87.0,0.0,0.0,232.0,16.7,29.6,1013.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.4,2.4,87.0,0.0,0.0,229.0,16.7,29.6,1012.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.2,2.2,87.0,0.1,0.0,224.0,14.8,29.6,1012.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.0,2.2,88.0,0.1,0.0,221.0,14.8,29.6,1012.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.6,2.1,90.0,0.1,0.0,218.0,14.8,29.6,1011.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.9,1.8,86.0,0.2,0.0,215.0,14.8,29.6,1011.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.4,1.6,88.0,0.2,0.0,213.0,14.8,29.6,1011.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.2,1.4,88.0,0.3,0.0,213.0,14.8,29.6,1010.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.9,1.3,89.0,0.3,0.0,213.0,14.8,27.8,1010.2,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.7,1.4,91.0,0.3,0.0,214.0,14.8,27.8,1009.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.7,1.4,91.0,0.2,0.0,211.0,14.8,27.8,1009.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.9,1.4,90.0,0.1,0.0,211.0,14.8,27.8,1009.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.6,1.3,91.0,0.0,0.0,211.0,14.8,25.9,1009.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.6,1.1,90.0,0.0,0.0,207.0,14.8,25.9,1009.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.5,0.9,89.0,0.0,0.0,205.0,14.8,25.9,1009.0,6.0,4.0,2025-12-13 09:38:49.740769+00:00
2.5,0.7,88.0,0.0,0.0,205.0,14.8,25.9,1008.9,12.0,3.0,2025-12-13 09:38:49.740769+00:00
2.8,0.5,85.0,0.0,0.0,201.0,14.8,27.8,1008.8,18.0,3.0,2025-12-13 09:38:49.740769+00:00
3.6,0.6,81.0,0.0,0.0,200.0,14.8,27.8,1008.5,20.0,3.0,2025-12-13 09:38:49.740769+00:00
4.2,0.4,76.0,0.0,0.0,196.0,14.8,27.8,1007.8,20.0,3.0,2025-12-13 09:38:49.740769+00:00
4.6,0.2,73.0,0.0,0.0,190.0,16.7,31.5,1007.0,18.0,3.0,2025-12-13 09:38:49.740769+00:00
4.8,-0.0,71.0,0.0,0.0,185.0,14.8,31.5,1006.3,14.0,3.0,2025-12-13 09:38:49.740769+00:00
4.5,0.1,73.0,0.0,0.0,179.0,16.7,31.5,1005.8,11.0,3.0,2025-12-13 09:38:49.740769+00:00
4.1,0.3,76.0,0.2,0.0,175.0,16.7,31.5,1005.5,5.0,4.0,2025-12-13 09:38:49.740769+00:00
3.7,0.7,81.0,0.1,0.0,175.0,14.8,29.6,1004.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.6,1.0,83.0,0.1,0.0,177.0,14.8,29.6,1004.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.6,1.0,83.0,0.0,0.0,177.0,14.8,27.8,1003.9,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.4,0.8,83.0,0.0,0.0,179.0,14.8,27.8,1003.6,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.2,0.8,84.0,0.0,0.0,178.0,14.8,27.8,1003.3,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.9,0.8,86.0,0.1,0.0,176.0,14.8,25.9,1003.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.3,0.9,84.0,0.1,0.0,174.0,13.0,25.9,1002.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.1,0.7,84.0,0.2,0.0,171.0,13.0,24.1,1002.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.8,0.4,84.0,0.2,0.0,171.0,13.0,25.9,1002.0,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.7,0.3,84.0,0.4,0.0,173.0,13.0,24.1,1001.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.2,0.3,87.0,0.4,0.0,177.0,13.0,24.1,1001.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.1,0.3,88.0,0.3,0.0,182.0,14.8,25.9,1000.7,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.6,0.3,85.0,0.2,0.0,176.0,13.0,25.9,1000.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.6,0.5,86.0,0.1,0.0,183.0,13.0,25.9,1000.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.7,0.8,87.0,0.1,0.0,188.0,13.0,25.9,1000.5,0.0,7.0,2025-12-13 09:38:49.740769+00:00
